userID,poiID,numberofPhotos,startTime,stopTime,seqID,poiTheme,poiFreq,temperature (C),precipitation (mm),cloud_cover (%),windspeed (km/h)
63877520@N00,F583,1,1260996806,1260996806,4474,osservatoriastronomicid'italia,23,0.2,0.2,63.0,7.2
63877520@N00,F135,1,1260997633,1260997633,4474,torridifirenze,64,0.2,0.1,53.0,7.3
63877520@N00,F697,1,1260997743,1260997743,4474,caffèstoricidifirenze,89,0.2,0.1,53.0,7.3
63877520@N00,F680,2,1260997756,1260997812,4474,mercatidifirenze,398,0.2,0.1,53.0,7.3
63877520@N00,F912,1,1261060062,1261060062,4475,palazzidifirenze,39,-0.2,0.0,28.0,8.5
63877520@N00,FIPOIHPC1000000671,2,1261060211,1261060221,4475,edificidicultodedicatiamaria,154,-0.0,0.0,28.0,8.5
63877520@N00,F267,3,1261060455,1261060491,4475,residenzedeiguicciardini,15,-0.2,0.0,28.0,8.5
63877520@N00,F305,3,1261060625,1261060773,4475,piazzedifirenze,102,-1.2,0.0,28.0,8.5
63877520@N00,FIPOIHPC1000000867,1,1261060877,1261060877,4475,palazzopitti,71,-0.2,0.0,28.0,8.5
63877520@N00,F412,6,1261061689,1261061961,4475,architetturemilitaridifirenze,30,-1.1,0.0,28.0,8.5
63877520@N00,F419,2,1261062072,1261062252,4475,giardinidifirenze,5,-0.4,0.0,27.0,8.2
63877520@N00,F412,1,1261062522,1261062522,4475,architetturemilitaridifirenze,30,-1.4,0.0,27.0,8.2
63877520@N00,F336,1,1261065151,1261065151,4475,cappelledifirenze,16,-0.3,0.0,27.0,8.2
63877520@N00,FIPOIHPC1000000597,1,1261065415,1261065415,4475,palazzidifirenze,13,-0.3,0.0,27.0,8.2
63877520@N00,FIPOIHPC1000000538,1,1261065456,1261065456,4475,palazzidifirenze,50,-0.3,0.0,27.0,8.2
63877520@N00,F792,2,1261065677,1261065720,4475,chiesedifirenze,35,-0.5,0.0,30.0,7.9
63877520@N00,F233,3,1261066187,1261066314,4475,piazzedifirenze,35,-0.6,0.0,30.0,7.9
63877520@N00,F151,10,1261237886,1261238129,4476,piazzedifirenze,780,-2.8,0.0,0.0,6.4
63877520@N00,F101,5,1261238474,1261238754,4476,piazzedifirenze,284,-3.1,0.0,0.0,6.4
63877520@N00,F135,2,1261238871,1261239011,4476,torridifirenze,64,-3.1,0.0,0.0,6.4
63877520@N00,F680,4,1261239126,1261241024,4476,mercatidifirenze,398,-3.1,0.0,0.0,6.4
63877520@N00,F326,2,1261241514,1261241679,4476,pontidifirenze,415,-2.9,0.0,0.0,6.4
63877520@N00,F268,1,1261241837,1261241837,4476,torridifirenze,120,-3.0,0.0,0.0,6.4
63877520@N00,F256,3,1261241863,1261242076,4476,pontidifirenze,1150,-2.9,0.0,0.0,6.4
63877520@N00,F257,6,1261242208,1261242631,4476,torridifirenze,151,-3.1,0.0,2.0,6.7
63877520@N00,F701,4,1261243050,1261243197,4476,piazzedifirenze,399,-3.2,0.0,2.0,6.7
63932305@N03,F698,1,1331478468,1331478468,4477,caffèstoricidifirenze,204,4.2,0.0,0.0,2.6
63932305@N03,F313,10,1331492153,1331495439,4477,palazzopitti,112,2.7,0.0,0.0,2.7
63932305@N03,F323,3,1331495744,1331496665,4477,boboli,58,2.1,0.0,0.0,2.6
63932305@N03,F321,3,1331497486,1331497590,4477,boboli,36,2.0,0.0,0.0,3.3
63932305@N03,F126,9,1331556013,1331557223,4478,museidiscultura,125,13.5,0.0,0.0,4.1
63932305@N03,F660,5,1331559998,1331560678,4478,palazzidifirenze,41,12.3,0.0,0.0,2.1
63932305@N03,F700,1,1331561327,1331561327,4478,palazzidifirenze,29,10.2,0.0,3.0,2.5
63932305@N03,F698,1,1331561489,1331561489,4478,caffèstoricidifirenze,204,10.2,0.0,3.0,2.5
63979734@N08,F800,1,1320355340,1320355340,4479,chiesededicateasantamargheritadiantiochia,23,13.4,0.9,87.0,8.6
63979734@N08,FIPOIHPC1000000027,1,1320355413,1320355413,4479,loggedifirenze,118,13.4,0.9,87.0,8.6
63979734@N08,F662,1,1320356448,1320356448,4479,stradedifirenze,20,13.4,0.9,87.0,8.6
64001273@N08,F680,2,1336787454,1336787459,4480,mercatidifirenze,398,23.8,0.0,0.0,6.9
64001273@N08,F157,1,1336787467,1336787467,4480,loggiadeilanzi,226,23.8,0.0,0.0,6.9
64001273@N08,F160,1,1336787471,1336787471,4480,sculturemarmoree,392,23.8,0.0,0.0,6.9
64001273@N08,F157,1,1336787474,1336787474,4480,loggiadeilanzi,226,23.8,0.0,0.0,6.9
64001273@N08,F160,1,1336787476,1336787476,4480,sculturemarmoree,392,23.8,0.0,0.0,6.9
64001273@N08,F168,2,1336787505,1336787511,4480,monumentiequestri,394,23.8,0.0,0.0,6.9
64001273@N08,F216,1,1336787514,1336787514,4480,chiesededicateasanfiorenzo,29,23.8,0.0,0.0,6.9
64001273@N08,F710,2,1336787521,1336787524,4480,fontanedifirenze,182,23.8,0.0,0.0,6.9
64001273@N08,F817,2,1336787531,1336787536,4480,chiesededicateasanmartinoditours,14,23.8,0.0,0.0,6.9
64001273@N08,F130,1,1336787540,1336787540,4480,architetturedifirenze,19,23.8,0.0,0.0,6.9
64001273@N08,F110,2,1336787546,1336787552,4480,cattedraledisantamariadelfiore,753,23.8,0.0,0.0,6.9
64001273@N08,F674,1,1336787556,1336787556,4480,piazzedifirenze,147,23.8,0.0,0.0,6.9
64001273@N08,F110,1,1336787560,1336787560,4480,cattedraledisantamariadelfiore,753,23.8,0.0,0.0,6.9
64001273@N08,F107,5,1336787570,1336787616,4480,sculturedilorenzoghiberti,969,23.8,0.0,0.0,6.9
64001273@N08,F892,1,1336787623,1336787623,4480,torridifirenze,10,23.8,0.0,0.0,6.9
64001273@N08,F241,3,1336787627,1336787638,4480,palazzidifirenze,8,23.7,0.0,0.0,6.9
64001273@N08,F238,1,1336787640,1336787640,4480,torridifirenze,6,23.7,0.0,0.0,6.9
64001273@N08,F241,1,1336787644,1336787644,4480,palazzidifirenze,8,23.7,0.0,0.0,6.9
64001273@N08,F849,1,1336787648,1336787648,4480,chieseprotestantiinitalia,9,23.8,0.0,0.0,6.9
64001273@N08,FIPOIHPC1000000939,1,1336787651,1336787651,4480,sculturesusanti,10,23.8,0.0,0.0,6.9
64001273@N08,F149,1,1336787654,1336787654,4480,palazzidelleartidifirenze,81,23.8,0.0,0.0,6.9
64001273@N08,F159,1,1336787666,1336787666,4480,operedigiambologna,304,23.8,0.0,0.0,6.9
64001273@N08,F166,1,1336787670,1336787670,4480,sculturemarmoree,268,23.7,0.0,0.0,6.9
64001273@N08,F157,1,1336787675,1336787675,4480,loggiadeilanzi,226,23.8,0.0,0.0,6.9
64066036@N00,F107,2,1278800551,1278800766,4481,sculturedilorenzoghiberti,969,24.8,0.0,62.0,2.1
64066036@N00,F636,2,1278802498,1278802668,4481,piazzedifirenze,117,24.8,0.0,62.0,2.1
64066036@N00,F624,1,1278803146,1278803146,4481,piazzedifirenze,39,27.6,0.0,34.0,2.0
64066036@N00,F586,1,1278804765,1278804765,4481,mercatidifirenze,128,27.6,0.0,34.0,2.0
64066036@N00,F680,2,1278808806,1278809124,4481,mercatidifirenze,398,29.4,0.0,20.0,1.3
64066036@N00,F351,1,1278846779,1278846779,4482,palazzidifirenze,7,27.6,0.0,39.0,5.2
64066036@N00,F268,1,1278847879,1278847879,4482,torridifirenze,120,27.8,0.0,39.0,5.2
64066036@N00,F256,2,1278848007,1278848263,4482,pontidifirenze,1150,27.9,0.0,39.0,5.2
64066036@N00,F249,1,1278848584,1278848584,4482,torridifirenze,567,27.8,0.0,39.0,5.2
64066036@N00,F467,1,1278849400,1278849400,4482,museidiscultura,14,27.9,0.0,39.0,5.2
64066036@N00,F121,1,1278850615,1278850615,4482,cupole,471,27.3,0.0,24.0,5.8
64066036@N00,F431,2,1278851339,1278851863,4482,piazzedifirenze,481,27.1,0.0,24.0,5.8
64066036@N00,F256,1,1278853117,1278853117,4482,pontidifirenze,1150,27.4,0.0,24.0,5.8
64066036@N00,F710,1,1278854412,1278854412,4482,fontanedifirenze,182,27.1,0.0,9.0,5.4
64066036@N00,F734,1,1278854768,1278854768,4482,stradedifirenze,11,27.1,0.0,9.0,5.4
64066036@N00,F722,1,1278856701,1278856701,4482,chiesedifirenze,18,27.1,0.0,9.0,5.4
64066036@N00,FIPOIHPC1000000854,2,1278861113,1278861183,4482,basilicadisantamariadelcarmine(firenze),7,25.3,0.0,2.0,2.7
64066036@N00,F152,1,1278863843,1278863843,4482,palazzovecchio,543,25.8,0.0,2.0,2.7
64066036@N00,F701,1,1278874411,1278874411,4482,piazzedifirenze,399,22.7,0.0,9.0,2.2
64066036@N00,F702,4,1278876346,1278881158,4482,architetturegotichedellatoscana,483,21.7,0.0,67.0,1.3
64066036@N00,F170,2,1278888118,1278889247,4482,chiesescomparsedifirenze,107,24.2,0.0,71.0,0.4
64066036@N00,F553,1,1278935783,1278935783,4483,piazzedifirenze,24,26.6,0.0,14.0,7.6
64066036@N00,F636,2,1278938344,1278939137,4483,piazzedifirenze,117,25.3,0.0,13.0,5.2
64066036@N00,F742,1,1278942834,1278942834,4483,chiesedifirenze,19,24.4,0.0,7.0,5.2
64066036@N00,FIPOIHPC1000000853,2,1278945140,1278945751,4483,ristoranti,15,24.4,0.0,0.0,5.9
64066036@N00,F256,1,1278949284,1278949284,4483,pontidifirenze,1150,23.9,0.0,1.0,3.8
64066036@N00,F412,1,1278965519,1278965519,4483,architetturemilitaridifirenze,30,21.1,0.0,89.0,3.1
64066036@N00,F107,2,1278973800,1278973975,4483,sculturedilorenzoghiberti,969,22.7,0.0,63.0,3.2
64066036@N00,F110,1,1278974810,1278974810,4483,cattedraledisantamariadelfiore,753,22.7,0.0,63.0,3.2
64066036@N00,F107,1,1278974947,1278974947,4483,sculturedilorenzoghiberti,969,22.7,0.0,63.0,3.2
64066036@N00,FIPOIHPC1000000296,1,1279393847,1279393847,4484,castellidifirenze,60,21.9,0.0,11.0,2.5
64066036@N00,F431,1,1279394398,1279394398,4484,piazzedifirenze,481,21.8,0.0,11.0,2.5
64066036@N00,F487,1,1279404245,1279404245,4484,palazzidifirenze,38,23.5,0.0,39.0,3.5
64066036@N00,F710,1,1279404453,1279404453,4484,fontanedifirenze,182,23.4,0.0,39.0,3.5
64183923@N00,F121,8,1310361672,1310364757,4485,cupole,471,33.7,0.0,6.0,4.6
64183923@N00,F586,4,1310381526,1310381584,4485,mercatidifirenze,128,30.6,0.0,1.0,8.6
64193224@N04,F318,1,1310757480,1310757480,4486,boboli,35,17.5,0.0,35.0,4.7
64193224@N04,F912,1,1310759819,1310759819,4486,palazzidifirenze,39,17.6,0.0,35.0,4.7
64193224@N04,F688,1,1310760854,1310760854,4486,sedipostalidifirenze,27,17.2,0.0,35.0,4.8
64209567@N07,F637,1,1318084047,1318084047,4487,basilicadellasantissimaannunziata,22,10.2,0.0,5.0,4.7
64209567@N07,F121,1,1318092366,1318092366,4487,cupole,471,8.5,0.0,7.0,6.2
64209567@N07,F315,1,1318172441,1318172441,4488,palazzopitti,59,8.0,0.0,3.0,3.9
64209567@N07,F699,1,1318180929,1318180929,4488,caffèstoricidifirenze,106,6.6,0.0,30.0,4.0
64209567@N07,F568,1,1318253919,1318253919,4489,palazzidifirenze,64,15.2,0.0,0.0,4.0
64209567@N07,F569,1,1318254948,1318254948,4489,palazzidifirenze,56,15.3,0.0,0.0,4.0
64209567@N07,F566,1,1318257550,1318257550,4489,piazzedifirenze,163,14.8,0.0,0.0,5.5
64234814@N02,F656,1,1283225967,1283225967,4490,palazzidifirenze,31,23.5,0.0,0.0,3.6
64234814@N02,F644,2,1283225986,1283226077,4490,palazzidifirenze,55,23.6,0.0,0.0,3.6
64234814@N02,F127,2,1283227037,1283227130,4490,palazzidifirenze,228,23.6,0.0,0.0,3.6
64234814@N02,F120,2,1283228401,1283230832,4490,sculturedinannidibanco,699,24.4,0.0,4.0,4.1
64234814@N02,F585,14,1283235382,1283238958,4490,piazzedifirenze,67,25.2,0.0,10.0,3.9
64235024@N05,F104,1,1349124202,1349124202,4491,palazzidifirenze,186,15.9,0.0,17.0,4.4
64235024@N05,F249,2,1349128451,1349128471,4491,torridifirenze,567,15.7,0.0,10.0,5.1
64235024@N05,F257,1,1349129448,1349129448,4491,torridifirenze,151,15.6,0.0,3.0,3.8
64235024@N05,F148,1,1349136351,1349136351,4491,palazzidifirenze,35,18.6,0.0,8.0,3.3
64235024@N05,F687,1,1349136723,1349136723,4491,sedibancariedifirenze,42,18.6,0.0,8.0,3.3
64235024@N05,FIPOIHPC1000000994,1,1349187691,1349187691,4492,palazzidifirenze,156,15.4,0.0,58.0,6.9
64235024@N05,FIPOIHPC1000000699,1,1349188504,1349188504,4492,stradedifirenze,59,15.3,0.0,58.0,6.9
64235024@N05,F176,1,1349190279,1349190279,4492,esercizistoricidifirenze,150,15.0,0.0,44.0,6.2
64260664@N08,F712,1,1305493378,1305493378,4493,bibliotecanazionalecentraledifirenze,69,8.0,0.0,1.0,3.3
64260664@N08,F808,1,1305494574,1305494574,4493,pontidifirenze,228,8.1,0.0,1.0,3.3
64260664@N08,F120,1,1305496008,1305496008,4493,sculturedinannidibanco,699,7.9,0.0,1.0,3.3
64260664@N08,F159,1,1305528071,1305528071,4494,operedigiambologna,304,20.5,0.0,3.0,5.8
64260664@N08,F168,1,1305529730,1305529730,4494,monumentiequestri,394,20.4,0.0,14.0,5.0
64260664@N08,F679,1,1305533606,1305533606,4494,fontanedifirenze,142,20.0,0.0,30.0,4.2
64319344@N08,F677,1,1301153387,1301153387,4495,architettureromanichedifirenze,50,6.9,0.0,31.0,7.3
64319344@N08,F585,1,1301155788,1301155788,4495,piazzedifirenze,67,6.3,0.0,27.0,6.2
64319344@N08,F575,1,1301155858,1301155858,4495,basilicadisanlorenzo(firenze),49,6.3,0.0,27.0,6.2
64349300@N03,FIPOIHPC1000000457,2,1320187487,1320191828,4496,palazzidifirenze,6,8.4,0.0,89.0,4.6
64349300@N03,F833,1,1320199230,1320199230,4496,residenzedeicapponi,3,14.9,0.0,37.0,6.4
64349300@N03,FIPOIHPC1000000457,2,1320199385,1320199514,4496,palazzidifirenze,6,14.9,0.0,37.0,6.4
64349300@N03,F907,1,1320211136,1320211136,4496,chiesededicateallamadonnadellamisericordia,16,17.4,0.0,1.0,5.4
64349300@N03,F283,1,1320211909,1320211909,4496,ciclidiaffreschidifirenze,96,17.5,0.0,1.0,5.4
64349300@N03,F680,1,1320717853,1320717853,4497,mercatidifirenze,398,16.2,0.0,91.0,10.8
64349300@N03,F693,1,1320718057,1320718057,4497,palazzidifirenze,93,16.2,0.0,91.0,10.8
64349300@N03,F151,1,1320720556,1320720556,4497,piazzedifirenze,780,16.2,0.0,91.0,10.8
64349300@N03,F342,1,1320723412,1320723412,4497,palazzidifirenze,40,16.6,0.0,39.0,9.8
64349300@N03,F495,2,1320725782,1320728730,4497,piazzedifirenze,54,17.1,0.0,32.0,11.0
64349300@N03,F293,1,1320733871,1320733871,4497,palazzidifirenze,7,17.4,0.0,31.0,8.0
64422086@N07,F605,1,1303479970,1303479970,4498,chiesededicateasangiovannievangelista,41,14.5,0.0,99.0,3.3
64422086@N07,F623,1,1303481293,1303481293,4498,stradedifirenze,10,13.8,0.0,81.0,3.7
64422086@N07,F605,2,1303481479,1303481601,4498,chiesededicateasangiovannievangelista,41,13.8,0.0,81.0,3.7
64456049@N00,F168,2,1200526708,1200526724,4499,monumentiequestri,394,7.4,0.0,93.0,5.8
64456049@N00,F144,3,1200526850,1200526896,4499,sculturedelverrocchio,7,7.4,0.0,93.0,5.8
64456049@N00,F168,1,1202334110,1202334110,4500,monumentiequestri,394,1.8,0.0,42.0,3.5
64456049@N00,F680,1,1202334343,1202334343,4500,mercatidifirenze,398,1.8,0.0,42.0,3.5
64456049@N00,F236,4,1202903514,1202903686,4501,uffizi,515,6.6,0.0,0.0,4.4
64456049@N00,F233,4,1202903760,1202903792,4501,piazzedifirenze,35,6.5,0.0,0.0,4.4
64456049@N00,F714,4,1202904244,1202904349,4501,palazzidifirenze,37,4.8,0.0,0.0,4.2
64456049@N00,F702,2,1202904419,1202904461,4501,architetturegotichedellatoscana,483,4.8,0.0,0.0,4.2
64456049@N00,F236,1,1205530717,1205530717,4502,uffizi,515,5.7,0.0,100.0,2.7
64456049@N00,F880,1,1205530813,1205530813,4502,torridifirenze,385,5.6,0.0,100.0,2.7
64456049@N00,F479,6,1207304585,1207305225,4503,palazzidifirenze,14,11.2,0.0,0.0,9.5
64456049@N00,F249,1,1207306057,1207306057,4503,torridifirenze,567,11.0,0.0,0.0,9.5
64456049@N00,F867,3,1207306986,1207307128,4503,torridifirenze,47,9.3,0.0,0.0,6.3
64456049@N00,F759,1,1207307199,1207307199,4503,architetturedifirenze,2,9.3,0.0,0.0,6.3
64456049@N00,FIPOIHPC1000000671,3,1210329323,1210329456,4504,edificidicultodedicatiamaria,154,20.3,0.0,31.0,6.4
64456049@N00,F481,1,1210329816,1210329816,4504,piazzedifirenze,30,20.3,0.0,31.0,6.4
64456049@N00,F471,5,1220525046,1220525235,4505,architetturemilitaridifirenze,81,24.7,0.0,81.0,7.6
64456049@N00,F470,1,1220525724,1220525724,4505,pontisull'arno,17,24.8,0.0,81.0,7.6
64456049@N00,F660,1,1220992769,1220992769,4506,palazzidifirenze,41,15.2,0.0,1.0,5.9
64456049@N00,F121,1,1220992778,1220992778,4506,cupole,471,15.2,0.0,1.0,5.9
64456049@N00,F495,1,1350963835,1350963835,4507,piazzedifirenze,54,20.7,0.0,0.0,6.1
64456049@N00,F363,1,1350963845,1350963845,4507,pontidifirenze,93,20.8,0.0,0.0,6.1
64456049@N00,F326,1,1350963854,1350963854,4507,pontidifirenze,415,20.8,0.0,0.0,6.1
64456049@N00,FIPOIHPC1000000671,1,1350963867,1350963867,4507,edificidicultodedicatiamaria,154,20.8,0.0,0.0,6.1
64477541@N04,F167,1,1267039384,1267039384,4508,sculturedipiazzadellasignoria,613,7.5,0.0,100.0,4.3
64477541@N04,F256,1,1267047187,1267047187,4508,pontidifirenze,1150,7.8,0.0,100.0,4.6
64535864@N06,F136,1,1315724835,1315724835,4509,chiesededicateasancristoforo,91,28.8,0.0,15.0,9.2
64535864@N06,F676,1,1315725278,1315725278,4509,piazzedifirenze,107,28.8,0.0,15.0,9.2
64535864@N06,FIPOIHPC1000000296,1,1315726077,1315726077,4509,castellidifirenze,60,28.7,0.0,15.0,9.2
64535864@N06,F249,1,1315726147,1315726147,4509,torridifirenze,567,28.7,0.0,15.0,9.2
64535864@N06,F714,1,1315727518,1315727518,4509,palazzidifirenze,37,28.7,0.0,15.0,9.2
64589035@N00,F308,1,1276176693,1276176693,4510,museidifirenze,41,24.0,0.0,0.0,3.1
64589035@N00,F306,1,1276176861,1276176861,4510,palazzidifirenze,64,24.0,0.0,0.0,3.1
64589035@N00,F314,1,1276177223,1276177223,4510,museidifirenze,14,24.0,0.0,0.0,3.1
64623188@N00,F326,1,1338662372,1338662372,4511,pontidifirenze,415,15.7,0.0,100.0,4.0
64623188@N00,F151,2,1338675899,1338675958,4511,piazzedifirenze,780,17.7,0.0,80.0,6.2
64623188@N00,F580,1,1338733437,1338733437,4512,palazzidifirenze,31,16.2,0.0,58.0,8.3
64623188@N00,F121,1,1338733537,1338733537,4512,cupole,471,16.2,0.0,58.0,8.3
64623188@N00,F326,1,1338733637,1338733637,4512,pontidifirenze,415,16.3,0.0,58.0,8.3
64649416@N04,F120,1,1280075518,1280075518,4513,sculturedinannidibanco,699,17.2,0.0,94.0,6.4
64649416@N04,F256,1,1280080944,1280080944,4513,pontidifirenze,1150,16.4,0.0,91.0,5.3
64649416@N04,F681,1,1307439425,1307439425,4514,chiesescomparsedifirenze,52,19.4,0.4,95.0,5.4
64649416@N04,F679,3,1307439866,1307439954,4514,fontanedifirenze,142,19.4,0.4,95.0,5.4
64649416@N04,F435,4,1307700416,1307700936,4515,giardinidifirenze,85,19.3,0.0,30.0,8.6
64649416@N04,F431,1,1307701102,1307701102,4515,piazzedifirenze,481,19.1,0.0,30.0,8.6
64649416@N04,F435,5,1307701353,1307702118,4515,giardinidifirenze,85,19.3,0.0,30.0,8.6
64649416@N04,F431,1,1307703517,1307703517,4515,piazzedifirenze,481,19.1,0.0,30.0,8.6
64655575@N04,F841,1,1311899415,1311899415,4516,palazzidifirenze,33,23.1,0.0,10.0,1.8
64655575@N04,F495,2,1311903695,1311903713,4516,piazzedifirenze,54,24.5,0.0,14.0,2.5
64655575@N04,FIPOIHPC1000000879,1,1311938093,1311938093,4517,stradedifirenze,10,22.0,0.0,58.0,2.1
64655575@N04,F552,1,1311938131,1311938131,4517,giardinidifirenze,35,22.0,0.0,58.0,2.1
64655575@N04,F900,1,1311938362,1311938362,4517,stazioniferroviariedismesse,10,21.8,0.0,58.0,2.1
64655575@N04,F488,1,1311938406,1311938406,4517,pontidifirenze,12,21.9,0.0,58.0,2.1
64655575@N04,F542,1,1311970297,1311970297,4518,architetturemilitaridifirenze,4,18.0,0.0,4.0,3.6
64655575@N04,F431,2,1311971327,1311971350,4518,piazzedifirenze,481,18.3,0.0,4.0,3.6
64696544@N00,F160,3,1305979787,1305979874,4519,sculturemarmoree,392,19.4,0.0,12.0,8.0
64696544@N00,F152,2,1305980216,1305980275,4519,palazzovecchio,543,19.4,0.0,12.0,8.0
64696544@N00,F234,3,1305981033,1305981607,4519,museidiscienza,265,19.4,0.0,12.0,8.0
64696544@N00,F312,1,1306004115,1306004115,4520,palazzopitti,46,12.1,0.0,0.0,5.1
64696544@N00,F319,1,1306004425,1306004425,4520,boboli,81,11.4,0.0,0.0,5.6
64696544@N00,F313,1,1306005027,1306005027,4520,palazzopitti,112,11.5,0.0,0.0,5.6
64696544@N00,F379,1,1306007163,1306007163,4520,ospedalistoricidifirenze,6,11.6,0.0,0.0,5.6
64697815@N03,F107,1,1250085604,1250085604,4521,sculturedilorenzoghiberti,969,25.9,0.0,9.0,5.0
64697815@N03,F441,1,1250095512,1250095512,4521,chiesededicateagesùsalvatore,70,25.1,0.0,4.0,3.1
64697815@N03,F151,1,1250122967,1250122967,4522,piazzedifirenze,780,26.7,0.0,14.0,3.1
64697815@N03,F256,1,1250127766,1250127766,4522,pontidifirenze,1150,28.4,0.0,13.0,3.6
64714029@N02,F256,1,1335894508,1335894508,4523,pontidifirenze,1150,11.8,0.0,77.0,4.1
64714029@N02,F268,1,1335895228,1335895228,4523,torridifirenze,120,11.1,0.0,100.0,4.1
64714029@N02,F168,1,1335896077,1335896077,4523,monumentiequestri,394,11.1,0.0,100.0,4.1
64714029@N02,F101,1,1335897850,1335897850,4523,piazzedifirenze,284,11.1,0.0,100.0,4.1
64750519@N07,F249,1,1300334627,1300334627,4524,torridifirenze,567,13.3,1.1,99.0,10.0
64750519@N07,F256,1,1300335903,1300335903,4524,pontidifirenze,1150,13.5,1.1,99.0,10.0
64750519@N07,F680,1,1300337169,1300337169,4524,mercatidifirenze,398,13.3,1.1,99.0,10.0
64799298@N07,FIPOIHPC1000000994,1,1334528189,1334528189,4525,palazzidifirenze,156,6.7,0.0,100.0,4.6
64799298@N07,FIPOIHPC1000001009,1,1334528375,1334528375,4525,stradedifirenze,81,6.7,0.0,100.0,4.6
64831009@N07,F715,4,1306972497,1306972649,4526,palazzidifirenze,47,19.1,0.0,20.0,6.8
64831009@N07,F723,1,1306972721,1306972721,4526,palazzidifirenze,59,19.1,0.0,20.0,6.8
64831009@N07,F890,7,1306972815,1306979981,4526,torridifirenze,15,21.1,0.0,34.0,11.0
64831009@N07,F723,1,1307016009,1307016009,4527,palazzidifirenze,59,20.5,0.0,39.0,8.0
64831009@N07,F238,2,1307016340,1307016470,4527,torridifirenze,6,20.4,0.0,39.0,8.0
64831009@N07,F158,11,1307016625,1307018988,4527,sculturebronzee,352,20.5,0.0,39.0,8.0
64831009@N07,F235,2,1307019052,1307019291,4527,museidiscultura,357,20.4,0.0,39.0,8.0
64831009@N07,F236,1,1307019438,1307019438,4527,uffizi,515,20.6,0.0,39.0,8.0
64831009@N07,F254,2,1307019501,1307019511,4527,torridifirenze,102,20.5,0.0,39.0,8.0
64831009@N07,F680,2,1307020404,1307020575,4527,mercatidifirenze,398,19.2,0.0,32.0,8.3
64831009@N07,F101,8,1307020853,1307021095,4527,piazzedifirenze,284,19.2,0.0,32.0,8.3
64831009@N07,F108,3,1307021495,1307021570,4527,museidifirenze,408,19.2,0.0,32.0,8.3
64831009@N07,F175,1,1307025116,1307025116,4527,palazzidifirenze,87,17.9,0.0,0.0,7.3
64831009@N07,F137,1,1307025370,1307025370,4527,edificidicultodedicatiamaria,35,17.9,0.0,0.0,7.3
64831009@N07,F175,1,1307025668,1307025668,4527,palazzidifirenze,87,17.9,0.0,0.0,7.3
64831009@N07,F137,1,1307026496,1307026496,4527,edificidicultodedicatiamaria,35,17.9,0.0,0.0,7.3
64831009@N07,F106,8,1307026627,1307027216,4527,architettureromanichedifirenze,535,18.0,0.0,0.0,7.3
64831009@N07,F108,1,1307027288,1307027288,4527,museidifirenze,408,17.0,0.0,0.0,6.8
64831009@N07,F106,2,1307027335,1307027430,4527,architettureromanichedifirenze,535,17.0,0.0,0.0,6.8
64831009@N07,F566,2,1307028060,1307028190,4527,piazzedifirenze,163,17.0,0.0,0.0,6.8
64831009@N07,F586,1,1307028466,1307028466,4527,mercatidifirenze,128,17.0,0.0,0.0,6.8
64831009@N07,FIPOIHPC1000000869,5,1307031853,1307032540,4527,architetturescomparsedifirenze,12,16.5,0.0,6.0,7.6
64831009@N07,F818,2,1307032597,1307032849,4527,chiesededicateasantamariamaggiore,19,16.4,0.0,6.0,7.6
64848937@N00,F106,1,1260560074,1260560074,4528,architettureromanichedifirenze,535,-0.5,0.0,0.0,5.9
64848937@N00,F110,3,1260561206,1260561505,4528,cattedraledisantamariadelfiore,753,-0.5,0.0,0.0,5.9
64848937@N00,F158,1,1260615409,1260615409,4529,sculturebronzee,352,4.7,0.0,20.0,10.3
64848937@N00,F157,1,1260615571,1260615571,4529,loggiadeilanzi,226,4.7,0.0,20.0,10.3
64848937@N00,F166,1,1260615781,1260615781,4529,sculturemarmoree,268,4.7,0.0,31.0,10.6
64848937@N00,F157,1,1260616004,1260616004,4529,loggiadeilanzi,226,4.8,0.0,31.0,10.6
64848937@N00,F158,1,1260616067,1260616067,4529,sculturebronzee,352,4.8,0.0,31.0,10.6
64848937@N00,F249,1,1260629244,1260629244,4529,torridifirenze,567,3.4,0.0,34.0,8.6
64848937@N00,F256,3,1260630061,1260630126,4529,pontidifirenze,1150,3.1,0.0,25.0,8.9
64848937@N00,F108,1,1260634646,1260634646,4529,museidifirenze,408,2.8,0.0,37.0,8.4
64848937@N00,F107,1,1260716072,1260716072,4530,sculturedilorenzoghiberti,969,3.6,0.6,99.0,10.2
64848937@N00,F203,1,1260718638,1260718638,4530,palazzidelleartidifirenze,16,3.2,0.6,97.0,11.3
64848937@N00,F209,1,1260718676,1260718676,4530,abbaziedifirenze,84,3.2,0.6,97.0,11.3
64848937@N00,F152,1,1260719571,1260719571,4530,palazzovecchio,543,3.2,0.6,97.0,11.3
64848937@N00,F158,1,1260719590,1260719590,4530,sculturebronzee,352,3.2,0.6,97.0,11.3
64848937@N00,F166,1,1260720032,1260720032,4530,sculturemarmoree,268,2.9,0.6,97.0,10.3
64848937@N00,F152,3,1260721004,1260721891,4530,palazzovecchio,543,3.0,0.6,97.0,10.3
64848937@N00,F101,1,1260800636,1260800636,4531,piazzedifirenze,284,1.5,0.0,95.0,16.1
64848937@N00,F699,1,1260800732,1260800732,4531,caffèstoricidifirenze,106,1.4,0.0,95.0,16.1
