poiID,theme,lat,long,Og_POI_Mark,City,PoIName_Italian,PoIName_English,PoILocation_Alias
653,teatridifirenze,43.7747694444,11.251125,FIPOIHPC1000000869,Firenze,Teatro della Piazza vecchia,Theatre of the Square Vecchia,
654,palazzidifirenze,43.7735083333,11.2515416667,FIPOIHPC1000000544,Firenze,Palazzo Venturi,Palace Venturi,
655,dipintiafirenze,43.7733,11.2531611111,FIPOIHPC1000000383,Firenze,Madonna reliquiario di Santa Maria Maggiore,Madonna Reliquiario of Saint Maria Maggiore,
656,palazzidifirenze,43.7696111111,11.2666388889,F232,Firenze,Palazzo Vivarelli Colonna,Palace Vivarelli Colonna,
657,stradedifirenze,43.7697666667,11.26575,FIPOIHPC1000000482,Firenze,Via de' Macci,Street De' Macci,
658,anfiteatriromani,43.7692972222,11.25975,F733,Firenze,Anfiteatro romano di Firenze,Amphitheatre Romano of Florence,
659,sedibancariedifirenze,43.7739277778,11.2585666667,FIPOIHPC1000000636,Firenze,Sede centrale della Cassa di Risparmio di Firenze,Sede Centrale of the Cassa of Risparmio of Florence,
660,stradedifirenze,43.773575,11.258925,FIPOIHPC1000000480,Firenze,Via Bufalini,Street Bufalini,
661,monasteridifirenze,43.7715166667,11.2683138889,F744,Firenze,Ex monastero di Santa Teresa,Ex Monastery of Saint Teresa,
662,palazzidifirenze,43.7645,11.2593888889,FIPOIHPC1000000823,Firenze,Palazzo Stiozzi Ridolfi,Palace Stiozzi Ridolfi,
663,palazzidifirenze,43.7763305556,11.2556333333,F602,Firenze,Palazzo Taddei,Palace Taddei,
664,palazzidifirenze,43.7719388889,11.2616055556,FIPOIHPC1000000782,Firenze,Palazzo degli Sporti,Palace of the Sporti,
665,palazzidifirenze,43.7681027778,11.2481111111,F296,Firenze,Palazzo Frescobaldi,Palace Frescobaldi,
666,palazzidifirenze,43.7718416667,11.26145,FIPOIHPC1000000783,Firenze,Palazzo Corsi-Albizi,Palace Corsi-Albizi,
667,chiesedifirenze,43.7681527778,11.2649055556,F803,Firenze,Chiesa di Santa Maria Vergine della Croce al Tempio,Church of Saint Maria Vergine of the Croce at the Temple,
668,sitiarcheologicidellaprovinciadifirenze,43.769375,11.2580833333,F217,Firenze,Tempio di Iside (Firenze),Temple of Iside (Florence),
669,palazzidifirenze,43.7688861111,11.2590194444,F730,Firenze,Palazzo Venerosi Pesciolini,Palace Venerosi Pesciolini,
670,architetturemilitaridifirenze,43.7770416667,11.2380611111,F874,Firenze,Torre della Serpe,Tower of the Serpe,
671,palazzidifirenze,43.7702916667,11.2562861111,FIPOIHPC1000000688,Firenze,Palazzo Giugni (via della Condotta),Palace Giugni (Street of the Condotta),
672,palazzidifirenze,43.7691277778,11.2631388889,FIPOIHPC1000000584,Firenze,Palazzo Bargellini,Palace Bargellini,
673,palazzidifirenze,43.7654833333,11.2483388889,F362,Firenze,Casa Ridolfi,House Ridolfi,
674,torridifirenze,43.7712222222,11.2613833333,F894,Firenze,Torri di Corso Donati,Torri of Corso Donati,
675,palazzidifirenze,43.7716333333,11.2466388889,F506,Firenze,Palazzo della Marescialla,Palace of the Marescialla,
676,chiesedifirenze,43.7800083333,11.2579416667,F850,Firenze,Chiesa di Santa Maria dei Battilani,Church of Saint Maria of the Battilani,
677,palazzidifirenze,43.7686888889,11.2588722222,F731,Firenze,Palazzo Peruzzi (via de' Rustici),Palace Peruzzi (Street De' Rustici),
678,palazzidifirenze,43.7715861111,11.2587527778,FIPOIHPC1000000744,Firenze,Palazzo Pazzi dell'Accademia Colombaria,Palace Pazzi of the Accademia Colombaria,
679,palazzidifirenze,43.7701833333,11.2603805556,F231,Firenze,Palazzo Da Cintoia,Palace from Cintoia,
680,stradedifirenze,43.7810583333,11.2423166667,FIPOIHPC1000000898,Firenze,Viale Belfiore,Avenue Belfiore,
681,palazzidifirenze,43.772675,11.2494777778,FIPOIHPC1000000888,Firenze,Palazzo Da Magnale,Palace from Magnale,
682,palazzidifirenze,43.7668722222,11.2492194444,F354,Firenze,Palazzo Zanchini-Corbinelli,Palace Zanchini-Corbinelli,
683,palazzidifirenze,43.7667777778,11.2490861111,F355,Firenze,Palazzo di Cosimo Ridolfi,Palace of Cosimo Ridolfi,
684,chiesedifirenze,43.7779305556,11.2578472222,F618,Firenze,Ex convento di Santa Caterina,Ex Convent of Saint Caterina,
685,museidifirenze,43.77647,11.25894,F908,Firenze,Museo degli strumenti musicali (Firenze),Museum of the Strumenti Musicali (Florence),
686,palazzidifirenze,43.7682416667,11.2500416667,F346,Firenze,Palazzo Frescobaldi di San Jacopo,Palace Frescobaldi of Saint Jacopo,
687,chiesedifirenze,43.757425,11.2390555556,F414,Firenze,Chiesa di Sant'Ilario a Colombaia,Church of Saint Ilario to Colombaia,
688,chiesedifirenze,43.7696333333,11.2780083333,F767,Firenze,Chiesa della Sacra Famiglia,Church of the Sacra Famiglia,
689,chiesedifirenze,43.7616722222,11.2738416667,FIPOIHPC1000000657,Firenze,Chiesa di Santa Maria a Ricorboli,Church of Saint Maria to Ricorboli,
690,chiesedifirenze,43.7589916667,11.2838583333,FIPOIHPC1000000653,Firenze,Chiesa di San Piero in Palco,Church of Saint Piero in Palco,
691,chiesedifirenze,43.7721,11.28611,F821,Firenze,Chiesa di San Salvi,Church of Saint Salvi,San Salvi
692,edificidicultovetero-cattolico,43.78385,11.2549472222,F835,Firenze,Chiesa Russa Ortodossa della Natività,Church Russa Ortodossa of the Natività,
693,chieseprotestantiinitalia,43.7700444444,11.2582916667,F849,Firenze,Chiesa Cristiana Evangelica dei Fratelli,Church Cristiana Evangelica of the Fratelli,
694,mercatidifirenze,43.7705388889,11.2670333333,F747,Firenze,Mercato di Sant'Ambrogio,Market of Saint Ambrogio,
695,palazzidifirenze,43.7725444444,11.2625361111,FIPOIHPC1000000456,Firenze,Palazzo Roffia,Palace Roffia,
696,ospedalistoricidifirenze,43.771025,11.270125,F756,Firenze,Spedale di San Niccolò degli Aliotti,Spedale of Saint Niccolò of the Aliotti,
697,chiesedifirenze,43.7784611111,11.2575777778,F788,Firenze,Oratorio di Gesù Pellegrino,Oratory of Gesù Pellegrino,
698,sculturedelverrocchio,43.7707305556,11.2552555556,F144,Firenze,Incredulità di San Tommaso (Verrocchio),Incredulità of Saint Tommaso (Verrocchio),Christ and St. Thomas (Verrocchio)
699,chiesedifirenze,43.7719361111,11.2498916667,FIPOIHPC1000000984,Firenze,Tempietto del Santo Sepolcro,Tempietto of the Saint Sepolcro,
700,piazzedifirenze,43.76735,11.2406222222,F409,Firenze,Piazza Tasso,Square Tasso,
701,palazzidifirenze,43.7691611111,11.259775,F735,Firenze,Palazzo di Ubaldino Peruzzi,Palace of Ubaldino Peruzzi,
702,palazzidifirenze,43.7776666667,11.2627944444,FIPOIHPC1000000507,Firenze,Casa di Andrea del Sarto,House of Andrea of the Sarto,
703,stradedifirenze,43.7696416667,11.2595111111,F737,Firenze,Via dell'Anguillara,Street of the Anguillara,
704,archeologiaindustriale,43.7713555556,11.2385694444,FIPOIHPC1000000842,Firenze,Gazometro di Firenze,Gazometro of Florence,
705,palazzidifirenze,43.7738805556,11.2407916667,FIPOIHPC1000000753,Firenze,Palazzo Calcagnini,Palace Calcagnini,
706,palazzidifirenze,43.7730416667,11.2516055556,FIPOIHPC1000000772,Firenze,Palazzo Franceschi,Palace Franceschi,
707,palazzidifirenze,43.7732222222,11.2518472222,FIPOIHPC1000000774,Firenze,Palazzo Ginori (via de' Rondinelli),Palace Ginori (Street De' Rondinelli),
708,tabernacolidifirenze,43.7703777778,11.2607694444,F221,Firenze,Tabernacolo delle Stinche,Tabernacolo of the Stinche,
709,teatridifirenze,43.7828444444,11.2617305556,F620,Firenze,Teatro Standish,Theatre Standish,
710,chiesedifirenze,43.7646861111,11.247,F375,Firenze,Oratorio di San Sebastiano de' Bini,Oratory of Saint Sebastiano De' Bini,
711,palazzidifirenze,43.7655166667,11.2481388889,FIPOIHPC1000000815,Firenze,Palazzo Corsini-Rosselli del Turco,Palace Corsini-Rosselli of the Turco,
712,palazzidifirenze,43.7670944444,11.2492944444,F353,Firenze,Palazzo Michelozzi,Palace Michelozzi,
713,palazzidifirenze,43.769175,11.2533083333,F876,Firenze,Palazzo Acciaiuoli,Palace Acciaiuoli,
714,bibliotechedifirenze,43.7774583333,11.2577638889,F621,Firenze,Biblioteca Marucelliana,Library Marucelliana,
715,stradedifirenze,43.7699361111,11.2660305556,F745,Firenze,Via dell'Agnolo,Street of the Agnolo,
716,palazzidelleartidifirenze,43.7709888889,11.2581472222,F208,Firenze,Palazzo dell'Arte dei Giudici e Notai,Palace of the Arte of the Giudici and Notai,
717,palazzidifirenze,43.7766,11.2579333333,F647,Firenze,Palazzo Baldi,Palace Baldi,
718,architetturedifirenze,43.7644083333,11.2473388889,F377,Firenze,Tribuna di Galileo,Tribune of Galileo,
719,bibliotechedifirenze,43.7727416667,11.260125,FIPOIHPC1000000441,Firenze,Biblioteca Comunale Centrale,Library Comunale Centrale,
720,chiesedifirenze,43.7739277778,11.2580694444,F671,Firenze,Chiesa di San Michele Visdomini,Church of Saint Michele Visdomini,San Michele Visdomini
721,torridifirenze,43.7687138889,11.2477527778,F300,Firenze,Torre dei Lanfredini,Tower of the Lanfredini,
722,firenzefiera,43.7791277778,11.2493027778,F548,Firenze,Palazzo dei Congressi (Firenze),Palace of the Congressi (Florence),
723,chiesedifirenze,43.7760861111,11.2427472222,F827,Firenze,Chiesa dell'Adorazione Perpetua,Church of the Adorazione Perpetua,
724,chiesedifirenze,43.7728611111,11.2352166667,F794,Firenze,Chiesa di Santa Maria al Pignone,Church of Saint Maria at the Pignone,
725,palazzidifirenze,43.7704361111,11.2565972222,FIPOIHPC1000000914,Firenze,Palazzo Rinuccini (via de' Cimatori),Palace Rinuccini (Street De' Cimatori),
726,bibliotechedifirenze,43.7724527778,11.2598555556,FIPOIHPC1000000685,Firenze,Biblioteca delle Oblate,Library of the Oblate,
727,palazzidifirenze,43.7744333333,11.2575861111,F668,Firenze,Palazzo Pucci,Palace Pucci,
728,stradedifirenze,43.7652333333,11.260775,F478,Firenze,Lungarno Serristori,Lungarno Serristori,
729,chiesedifirenze,43.7668333333,11.2526361111,F258,Firenze,Chiesa di Santa Felicita (Firenze),Church of Saint Felicita (Florence),"Santa Felicita, Florence"
730,storiadifirenze,43.770125,11.2609833333,F222,Firenze,Carcere delle Stinche,Carcere of the Stinche,
731,torridifirenze,43.7715388889,11.2616583333,F895,Firenze,Torre dei Pazzi di Valdarno,Tower of the Pazzi of Valdarno,
732,palazzidifirenze,43.7686138889,11.247725,F298,Firenze,Palazzo Manetti,Palace Manetti,
733,stradedifirenze,43.7700833333,11.2651083333,F219,Firenze,Via Ghibellina,Street Ghibellina,
734,palazzidifirenze,43.7643111111,11.2601527778,F477,Firenze,Palazzo Gianni-Lucchesini-Vegni,Palace Gianni-Lucchesini-Vegni,
735,monasteridifirenze,43.7754666667,11.2654305556,F806,Firenze,Ex-monastero di San Silvestro,Ex-Monastery of Saint Silvestro,
736,stradedifirenze,43.7743055556,11.264075,FIPOIHPC1000000455,Firenze,Borgo Pinti,Borgo Pinti,
737,palazzidifirenze,43.7772527778,11.2670111111,FIPOIHPC1000000460,Firenze,Casino Salviati,Casino Salviati,
738,giardinidifirenze,43.7779027778,11.2657416667,F776,Firenze,Giardino della Gherardesca,Garden of the Gherardesca,
739,culturaafirenze,43.7775361111,11.2631333333,FIPOIHPC1000000986,Firenze,Kunsthistorisches Institut in Florenz,Kunsthistorisches Institut in Florenz,
740,torridifirenze,43.77205,11.2561305556,FIPOIHPC1000000792,Firenze,Torre di via Sant'Elisabetta,Tower of Street Saint Elisabetta,
741,chiesedifirenze,43.7724555556,11.2517916667,F335,Firenze,Chiesa dei Santi Michele e Gaetano,Church of the Saints Michele and Gaetano,"San Gaetano, Florence"
742,stradedifirenze,43.7708555556,11.2514083333,F333,Firenze,Via de' Tornabuoni,Street De' Tornabuoni,Via de' Tornabuoni
743,stradedifirenze,43.776775,11.2560583333,F598,Firenze,Via de' Ginori,Street De' Ginori,
744,palazzidifirenze,43.7685972222,11.2590722222,FIPOIHPC1000000787,Firenze,Palazzo Visconti di Modrone,Palace Visconti of Modrone,
745,stradedifirenze,43.7656388889,11.2465055556,F288,Firenze,Via delle Caldaie,Street of the Caldaie,
746,chiesesconsacratedifirenze,43.7650638889,11.2443638889,F370,Firenze,Galleria Pio Fedi,Gallery Pio Fedi,
747,stradedifirenze,43.7684472222,11.248375,F290,Firenze,Via Santo Spirito,Street Saint Spirito,
748,Ospedale_di_San_Giovanni_di_Dio,43.7719222222,11.2466861111,F505,Firenze,Ospedale di San Giovanni di Dio,Hospital of Saint Giovanni of Dio,
749,giardinidifirenze,43.7756388889,11.2438416667,F543,Firenze,Orti Oricellari,Orti Oricellari,
750,palazzidifirenze,43.7740888889,11.2415888889,FIPOIHPC1000000817,Firenze,Villa Favard,Villa Favard,
751,palazzidifirenze,43.7705861111,11.2646388889,F753,Firenze,Centro e museo didattico nazionale,Centro and Museum Didattico Nazionale,
752,palazzidifirenze,43.7729166667,11.2629833333,FIPOIHPC1000000461,Firenze,Palazzo Quaratesi,Palace Quaratesi,
753,piazzedifirenze,43.7743833333,11.2678055556,F858,Firenze,Piazza d'Azeglio,Square of Azeglio,
754,palazzidifirenze,43.7787277778,11.2634666667,F856,Firenze,Palazzo di San Clemente,Palace of Saint Clemente,
755,palazzidifirenze,43.7701666667,11.2591833333,F230,Firenze,Palazzo Covoni,Palace Covoni,
756,chiesescomparsedifirenze,43.7717833333,11.2563972222,FIPOIHPC1000000912,Firenze,Chiesa di Santa Maria degli Alberighi,Church of Saint Maria of the Alberighi,
757,chiesedifirenze,43.7771777778,11.2564861111,F791,Firenze,Chiesa Avventista Episcopale,Church Avventista Episcopale,
758,ciclidiaffreschidifirenze,43.7702694444,11.2506638889,F330,Firenze,Cappella Sassetti,Chapel Sassetti,Sassetti Chapel
759,chiesedifirenze,43.7712583333,11.2687861111,F755,Firenze,Oratorio dei Santi Crispino e Crespiniano,Oratory of the Saints Crispino and Crespiniano,
760,sinagoghedifirenze,43.76765,11.25135,FIPOIHPC1000000550,Firenze,Ex-sinagoga di via de' Ramaglianti,Ex-Synagogue of Street De' Ramaglianti,
761,sportinprovinciadifirenze,43.7767583333,11.2829944444,FIPOIHPC1000000848,Firenze,Nelson Mandela Forum,Nelson Mandela Forum,Nelson Mandela Forum
762,chiesescomparsedifirenze,43.7758805556,11.2422666667,F811,Firenze,Ex monastero di Sant'Anna sul Prato,Ex Monastery of Saint Anna on the Prato,
763,piazzedifirenze,43.7753694444,11.2421611111,F875,Firenze,Il Prato,IL Prato,
764,sculturediorsanmichele,43.7707555556,11.2547972222,F139,Firenze,San Matteo (Ghiberti),Saint Matteo (Ghiberti),
765,botanica,43.778,11.26,F836,Firenze,Museo di storia naturale sezione di botanica,Museum of Storia Naturale Sezione of Botanica,
766,palazzidifirenze,43.7722416667,11.2596111111,FIPOIHPC1000000684,Firenze,Palazzo Bastogi (via dell'Oriuolo),Palace Bastogi (Street of the Oriuolo),
767,palazzidifirenze,43.7759722222,11.2570805556,F614,Firenze,Palazzo Bastogi,Palace Bastogi,
768,palazzidifirenze,43.7744805556,11.2430555556,FIPOIHPC1000000814,Firenze,Casa di Ignazio Villa,House of Ignazio Villa,
769,teatridifirenze,43.79595,11.2480527778,FIPOIHPC1000000852,Firenze,Auditorium FLOG,Auditorium FLOG,
770,palazzidifirenze,43.771875,11.2731194444,F772,Firenze,Villino Ravazzini,Villino Ravazzini,
771,palazzidifirenze,43.7762916667,11.2572972222,F613,Firenze,Palazzo Bartolommei (via Cavour),Palace Bartolommei (Street Cavour),
772,piazzedifirenze,43.7713805556,11.2615722222,F869,Firenze,Piazza San Pier Maggiore,Square Saint Pier Maggiore,
773,torridifirenze,43.7722527778,11.2560944444,F892,Firenze,Torre dei Visdomini,Tower of the Visdomini,
774,chiesedifirenze,43.773025,11.2611944444,F824,Firenze,Oratorio di San Tommaso d'Aquino,Oratory of Saint Tommaso of Aquino,
775,chiesedifirenze,43.7742944444,11.2646472222,F807,Firenze,Chiesa di Santa Maria Maddalena dei Pazzi,Church of Saint Maria Maddalena of the Pazzi,Santa Maria Maddalena dei Pazzi
776,stradedifirenze,43.7672861111,11.2670638889,FIPOIHPC1000000675,Firenze,Via dei Malcontenti,Street of the Malcontenti,
777,stradedifirenze,43.7714694444,11.2568833333,FIPOIHPC1000000477,Firenze,Via del Corso (Firenze),Street of the Corso (Florence),
778,palazzidifirenze,43.7734916667,11.2589555556,FIPOIHPC1000000437,Firenze,Palazzo Compagni,Palace Compagni,
779,orsanmichele,43.7707583333,11.2551694444,F138,Firenze,Chiesa di Orsanmichele,Church of Orsanmichele,Orsanmichele
780,giardinidifirenze,43.7635805556,11.244125,F380,Firenze,Giardino Corsi Annalena,Garden Corsi Annalena,
781,scuoledifirenze,43.7768888889,11.2640555556,FIPOIHPC1000000617,Firenze,Istituto Tecnico per Geometri Gaetano Salvemini,Istituto Tecnico Per Geometri Gaetano Salvemini,
782,edificidicultoanglicanid'italia,43.7766222222,11.2431027778,F826,Firenze,Chiesa Episcopale Americana di Saint James,Church Episcopale Americana of Saint James,
783,ospedalistoricidifirenze,43.7705527778,11.2564694444,F882,Firenze,Ospizio della Quarconia,Ospizio of the Quarconia,
784,torridifirenze,43.7686805556,11.2571944444,F238,Firenze,Torre dei Filipetri,Tower of the Filipetri,
785,palazzidifirenze,43.7730472222,11.2628638889,FIPOIHPC1000000504,Firenze,Palazzo Marzichi-Lenzi,Palace Marzichi-Lenzi,
786,palazzidifirenze,43.7673555556,11.2493888889,F352,Firenze,Palazzo Martellini-Rosselli del Turco,Palace Martellini-Rosselli of the Turco,
787,palazzidifirenze,43.7664666667,11.2439666667,F405,Firenze,Palazzo Accolti,Palace Accolti,
788,chiesedifirenze,43.7644944444,11.2453916667,F384,Firenze,Chiesa e convento di San Vincenzo d'Annalena,Church and Convent of Saint Vincenzo of Annalena,
789,palazzidifirenze,43.7706611111,11.2515666667,FIPOIHPC1000000760,Firenze,Palazzo Medici Tornaquinci,Palace Medici Tornaquinci,
790,palazzidifirenze,43.7766805556,11.2557833333,F604,Firenze,Palazzo Tolomei (Firenze),Palace Tolomei (Florence),
791,palazzidifirenze,43.7704722222,11.2609388889,FIPOIHPC1000000672,Firenze,Palazzo Salviati-Quaratesi,Palace Salviati-Quaratesi,
792,stradedifirenze,43.7701944444,11.2590888889,F229,Firenze,Via della Vigna Vecchia,Street of the Vigna Vecchia,
793,stradedifirenze,43.7737083333,11.2462833333,F510,Firenze,Via Palazzuolo,Street Palazzuolo,
794,chiesedifirenze,43.774525,11.260875,F650,Firenze,Chiesa di Santa Maria degli Angeli (Firenze),Church of Saint Maria of the Angeli (Florence),"Santa Maria degli Angeli, Florence"
795,palazzidifirenze,43.7808416667,11.2557083333,F564,Firenze,Palazzo della Cassa di Risparmio (Firenze via Santa Caterina d'Alessandria),Palace of the Cassa of Risparmio (Florence Street Saint Caterina of Alessandria),
796,chiesedifirenze,43.7812555556,11.2555861111,F562,Firenze,Chiesa di Nostra Signora del Sacro Cuore (Firenze),Church of Nostra Signora of the Sacro Cuore (Florence),
797,stadidellatoscana,43.7808222222,11.2822583333,F816,Firenze,Stadio Artemio Franchi,Stadium Artemio Franchi,Stadio Artemio Franchi (Florence)
798,teatridifirenze,43.7861944444,11.2254472222,FIPOIHPC1000000670,Firenze,Teatro Puccini,Theatre Puccini,
799,loggedifirenze,43.7744027778,11.2427083333,FIPOIHPC1000000892,Firenze,Loggia Reale,Loggia Reale,
800,palazzidifirenze,43.7651694444,11.240175,FIPOIHPC1000000642,Firenze,Villino Lampredi (via Giano della Bella 9),Villino Lampredi (Street Giano of the Bella 9),
801,bibliotechedifirenze,43.7754527778,11.2555361111,F610,Firenze,Biblioteca Moreniana,Library Moreniana,
802,piazzedifirenze,43.7843666667,11.2655555556,FIPOIHPC1000001005,Firenze,Piazza della Costituzione (Firenze),Square of the Costituzione (Florence),
803,chiesedifirenze,43.7759444444,11.2447527778,F537,Firenze,Chiesa di San Martino in Santa Maria della Scala,Church of Saint Martino in Saint Maria of the Scala,
804,chiesedifirenze,43.7718361111,11.249975,F819,Firenze,Chiesa di San Pancrazio (Firenze),Church of Saint Pancrazio (Florence),"San Pancrazio, Florence"
805,tabernacolidifirenze,43.7718694444,11.2407055556,F390,Firenze,Tabernacolo di Santa Rosa,Tabernacolo of Saint Rosa,"Santa Rosa, Florence"
806,palazzidifirenze,43.7737027778,11.2428333333,F514,Firenze,Residenza Contini Bonacossi,Residenza Contini Bonacossi,
807,bibliotechedifirenze,43.7814,11.2375333333,FIPOIHPC1000000443,Firenze,Biblioteca delle Carra,Library of the Carra,
808,stradedifirenze,43.7826722222,11.2564861111,FIPOIHPC1000000878,Firenze,Viale Spartaco Lavagnini,Avenue Spartaco Lavagnini,
809,pontidifirenze,43.7861611111,11.2622555556,FIPOIHPC1000000503,Firenze,Ponte Rosso,Bridge Rosso,
810,giardinidifirenze,43.7657222222,11.241675,F373,Firenze,Giardino Torrigiani,Garden Torrigiani,
811,palazzidifirenze,43.7790388889,11.2575027778,FIPOIHPC1000000475,Firenze,Palazzo Le Monnier,Palace Le Monnier,
812,stradedifirenze,43.7751944444,11.2608944444,F645,Firenze,Via degli Alfani,Street of the Alfani,
813,chiesedifirenze,43.7723888889,11.273425,F766,Firenze,Chiesino del Suffragio,Chiesino of the Suffragio,
814,chiesededicateasantalucia,43.7660222222,11.2562277778,F485,Firenze,Chiesa di Santa Lucia dei Magnoli,Church of Saint Lucia of the Magnoli,
815,palazzidifirenze,43.7679944444,11.2462083333,F367,Firenze,Palazzo Rosselli del Turco,Palace Rosselli of the Turco,
816,villedifirenze,43.7958138889,11.2660583333,F859,Firenze,Villa La Pietra,Villa La Pietra,Villa La Pietra
817,villedifirenze,43.7973,11.2626222222,FIPOIHPC1000000683,Firenze,Villa Sassetti,Villa Sassetti,
818,stradedifirenze,43.7730916667,11.2518,FIPOIHPC1000000770,Firenze,Via de' Rondinelli,Street De' Rondinelli,
819,palazzidifirenze,43.7682333333,11.2789694444,F769,Firenze,Edificio residenziale di via Piagentina,Edificio Residenziale of Street Piagentina,
820,palazzidifirenze,43.77175,11.2732722222,F771,Firenze,Villino Broggi-Caraceni,Villino Broggi-Caraceni,
821,chiesedifirenze,43.7738722222,11.2780472222,F770,Firenze,Chiesa del Sacro Cuore (Firenze),Church of the Sacro Cuore (Florence),"Sacro Cuore, Florence"
822,palazzidifirenze,43.7687194444,11.2592166667,F729,Firenze,Palazzo Borgianni,Palace Borgianni,
823,villedifirenze,43.7881888889,11.2795583333,F860,Firenze,Villa il Ventaglio,Villa IL Ventaglio,
824,palazzidifirenze,43.7688888889,11.2483333333,F295,Firenze,Palazzo Bardi-Guicciardini,Palace Bardi-Guicciardini,
825,teatridifirenze,43.7647138889,11.2443722222,F372,Firenze,Teatro Goldoni (Firenze),Theatre Goldoni (Florence),
826,palazzidifirenze,43.778225,11.2633777778,F833,Firenze,Palazzo di Gino Capponi,Palace of Gino Capponi,
827,archividistato,43.7691805556,11.2706916667,F759,Firenze,Archivio di Stato di Firenze,Archivio of Stato of Florence,
828,chiesedifirenze,43.7746194444,11.2435055556,F851,Firenze,Chiesa di Santa Lucia sul Prato,Church of Saint Lucia on the Prato,
829,architetturedifirenze,43.7750444444,11.2428916667,FIPOIHPC1000000891,Firenze,Rotonda dei Barbetti,Rotunda of the Barbetti,
830,chiesedifirenze,43.7768472222,11.243875,F538,Firenze,Chiesa di San Jacopo di Ripoli,Church of Saint Jacopo of Ripoli,
831,stradedifirenze,43.7697777778,11.2608916667,F739,Firenze,Via dei Lavatoi,Street of the Lavatoi,
832,villedifirenze,43.7945694444,11.2652805556,FIPOIHPC1000000686,Firenze,Villa Coppini,Villa Coppini,
833,palazzidifirenze,43.7765722222,11.2557472222,F603,Firenze,Palazzo Tolomei Biffi,Palace Tolomei Biffi,
834,ospedalistoricidifirenze,43.7790444444,11.2509722222,F594,Firenze,Istituto di Sant'Agnese,Istituto of Saint Agnese,
835,villedifirenze,43.7523472222,11.2566861111,F451,Firenze,Villa Agape-Arrighetti,Villa Agape-Arrighetti,
836,villedifirenze,43.756525,11.2602805556,F453,Firenze,Villa Giovannelli,Villa Giovannelli,
837,chiesedifirenze,43.7885583333,11.2751722222,FIPOIHPC1000000658,Firenze,Chiesa della Beata Maria Vergine Madre della Divina Provvidenza,Church of the Beata Maria Vergine Madre of the Divina Provvidenza,
838,piazzedifirenze,43.7781166667,11.2676972222,F773,Firenze,Piazzale Donatello,Square Donatello,
839,giardinidifirenze,43.7767277778,11.2666722222,FIPOIHPC1000000459,Firenze,Giardino del Borgo,Garden of the Borgo,
840,museidifirenze,43.7928833333,11.255175,F839,Firenze,Museo Stibbert,Museum Stibbert,Stibbert museum
841,basilicadisantatrinita(firenze),43.7701777778,11.2506666667,F329,Firenze,Basilica di Santa Trinita,Basilica of Saint Trinita,Santa Trinita
842,piscinedifirenze,43.7640361111,11.2765888889,FIPOIHPC1000000827,Firenze,Sede della Rari Nantes Florentia,Sede of the Rari Nantes Florentia,
843,giardinidifirenze,43.7719694444,11.2475194444,F508,Firenze,Giardino Fossombroni,Garden Fossombroni,
844,giardinidifirenze,43.7878027778,11.2618138889,F857,Firenze,Giardino dell'Orticultura,Garden of the Orticultura,
845,tabernacolidifirenze,43.7738944444,11.2636138889,FIPOIHPC1000000752,Firenze,Tabernacolo di Montiloro,Tabernacolo of Montiloro,
846,teatridifirenze,43.7744305556,11.2677972222,FIPOIHPC1000000873,Firenze,Teatro Umberto I,Theatre Umberto I,
847,architetturerinascimentalidellatoscana,43.7712722222,11.2583638889,F206,Firenze,Palazzo Pazzi,Palace Pazzi,
848,palazzidifirenze,43.7661444444,11.2484972222,F360,Firenze,Palazzo Dami,Palace Dami,
849,palazzidifirenze,43.7814222222,11.259325,FIPOIHPC1000000755,Firenze,Palazzo della Questura (Firenze),Palace of the Questura (Florence),
850,chiesedifirenze,43.7807333333,11.2784916667,F853,Firenze,Chiesa dei Sette Santi Fondatori,Church of the Sette Saints Fondatori,
851,osservatoriastronomicid'italia,43.7505555556,11.2544444444,F445,Firenze,Osservatorio Astrofisico di Arcetri,Observatory Astrofisico of Arcetri,Arcetri Observatory
852,palazzidifirenze,43.7778638889,11.2622777778,FIPOIHPC1000000508,Firenze,Palazzina de' Servi,Pavilion De' Servi,
853,chiesedifirenze,43.7772388889,11.2622222222,F832,Firenze,Oratorio di San Pierino,Oratory of Saint Pierino,
854,pontidifirenze,43.7649611111,11.281775,F917,Firenze,Ponte Giovanni da Verrazzano,Bridge Giovanni from Verrazzano,
855,architetturefascistedifirenze,43.7749694444,11.2604555556,F655,Firenze,Casa del Mutilato (Firenze),House of the Mutilato (Florence),
856,cimiteridifirenze,43.7799138889,11.2694916667,F783,Firenze,Cimitero della Misericordia (Firenze),Cemetery of the Misericordia (Florence),
857,chiesedifirenze,43.7775555556,11.2672833333,F805,Firenze,Casa famiglia Santa Lucia,House Famiglia Saint Lucia,
858,sedibancariedifirenze,43.7719777778,11.2592055556,FIPOIHPC1000000522,Firenze,Palazzo della Banca d'Italia (Firenze),Palace of the Banca of Italia (Florence),
859,palazzidifirenze,43.7715722222,11.2603888889,FIPOIHPC1000000545,Firenze,Palazzo Albizi,Palace Albizi,
860,tabernacolidifirenze,43.7705527778,11.2563194444,FIPOIHPC1000000316,Firenze,Tabernacolo della Quarquonia,Tabernacolo of the Quarquonia,
861,stradedifirenze,43.7788277778,11.2638222222,FIPOIHPC1000000511,Firenze,Via Gino Capponi,Street Gino Capponi,
862,palazzidifirenze,43.7683722222,11.2489888889,F294,Firenze,Palazzo Coverelli,Palace Coverelli,
